,u,g,r,i,z,redshift
2398,18.07579,16.68469,15.99971,15.6228,15.37031,0.05036946
2399,19.55405,17.7409,16.73535,16.32169,15.957120000000002,0.09816824999999998
2400,19.2268,17.808120000000006,17.04036,16.66916,16.41461,0.08659011999999999
2401,16.670920000000002,14.77103,13.90314,13.486620000000002,13.14206,0.026007244999999995
2402,18.38576,16.95111,16.33761,16.03562,15.79531,0.070097593
2403,19.43015,18.07212,17.25521,16.84154,16.53365,0.10773251000000002
2404,20.29404,18.42114,17.51764,17.098029999999998,16.76106,0.10151644500000001
2405,20.40974,18.64858,17.578879999999998,17.10633,16.74651,0.15705895
2406,21.05305,19.57283,18.78704,18.51194,18.06944,0.18486539
2407,20.14739,18.5853,17.7378,17.3251,16.98552,0.11833224666666667
2408,20.22792,17.77763,16.619670000000006,16.022479999999998,15.52467,0.1490812
2409,18.73038,16.97874,16.09843,15.63455,15.26404,0.06277023000000001
2410,20.08566,18.19008,17.177670000000006,16.72515,16.3761,0.1308748
2411,19.33194,18.1448,17.56405,17.09545,16.83997,0.09432731000000001
2412,20.17384,18.14862,17.05815,16.52725,16.09593,0.14528939999999999
2413,20.13749,18.1687,17.22019,16.78889,16.41764,0.11950540999999999
2414,20.28631,18.80173,17.71624,17.20686,16.88136,0.17656430999999997
2415,20.19671,18.48892,17.447779999999998,17.02188,16.684179999999998,0.13762727333333333
2416,19.38389,18.08005,17.41797,17.10078,16.86576,0.07404866
2417,20.50395,18.41937,17.02211,16.51081,16.14457,0.186883
2418,20.56122,18.7078,17.48736,17.06051,16.76137,0.18394655
2419,19.72912,17.74664,16.681829999999998,16.21425,15.83312,0.12088284
2420,19.23951,17.92744,17.37785,17.12903,16.96325,0.06604017
2421,18.70558,17.08545,16.35801,15.96836,15.70951,0.06756202
2422,18.8774,16.87088,15.89388,15.4632,15.09743,0.06590184
2423,19.39289,17.82946,16.7871,16.30075,15.95781,0.1176736
2424,19.3791,18.0847,17.55446,17.18694,16.983,0.06893194
2425,19.36211,17.96904,17.303739999999998,16.836389999999998,16.51194,0.08976403000000002
2426,20.87909,18.83426,17.74876,17.322979999999998,16.96068,0.138354
2427,20.42721,18.5209,17.39177,16.87134,16.53957,0.15456929999999997
2428,19.22905,17.63351,16.88403,16.53367,16.2563,0.10618140000000001
2429,18.54914,16.59742,15.70896,15.30137,14.97765,0.06391919
2430,19.6407,17.745739999999994,16.75197,16.24191,15.91665,0.09779059999999999
2431,17.58525,15.61524,14.70621,14.21723,13.79428,0.05248668999999999
2432,19.97495,18.44931,17.480629999999998,17.071620000000006,16.72391,0.1481529133333333
2433,18.19282,16.66561,15.90559,15.47974,15.16099,0.057057689999999994
2434,20.95708,18.66803,17.346629999999998,16.83231,16.45834,0.17307560000000002
2435,18.89132,18.009120000000006,17.57876,17.28579,17.14844,0.07181259999999999
2436,18.4668,16.950860000000002,16.23488,15.88586,15.65419,0.07369732
2437,19.53337,18.2128,17.54221,17.233179999999994,17.078329999999998,0.10431796
2438,17.55135,16.02802,15.50131,15.25461,15.0646,0.037882929999999995
2439,17.1044,16.12941,15.74899,15.57734,15.46191,0.03848675
2440,18.34818,16.90285,16.10236,15.69559,15.31039,0.07566756999999999
2441,19.70923,18.20158,17.519779999999994,17.17326,16.91825,0.09397462000000001
2442,18.35968,16.575960000000002,15.85757,15.49464,15.24106,0.052832294999999994
2443,17.39816,15.61449,14.82864,14.45859,14.18465,0.04080898
2444,19.60213,18.20777,17.359560000000002,16.918229999999998,16.640710000000002,0.11823045000000001
2445,20.45549,18.62358,17.29325,16.78027,16.48274,0.17737285
2446,20.11535,18.13478,17.05123,16.606939999999998,16.242160000000002,0.13545970000000002
2447,20.4819,18.52438,17.26736,16.77187,16.4241,0.1684079
2448,19.28746,17.92778,17.27461,16.867929999999998,16.65719,0.07412226000000001
2449,20.54552,18.7827,17.6766,17.220579999999998,16.91905,0.15276306
2450,19.35871,18.02041,17.52506,17.206870000000002,17.03047,0.08910911
2451,18.75222,16.93565,15.99114,15.57539,15.24621,0.07488588
2452,18.91421,17.68423,17.12505,16.82319,16.67031,0.09128158
2453,17.32134,16.301660000000002,15.94761,15.790679999999998,15.70324,0.04276391
2454,21.0117,19.06677,17.63505,17.12521,16.82197,0.21422029999999997
2455,18.77283,16.930889999999998,16.05968,15.64542,15.318029999999998,0.06959746666666668
2456,20.45565,18.25299,16.79661,16.24009,15.91344,0.2173785
2457,19.324070000000006,17.681420000000006,16.70976,16.24693,15.89595,0.09938001999999999
2458,19.27634,18.128120000000006,17.537370000000006,17.05547,16.829320000000006,0.09732094999999999
2459,18.82597,16.89472,15.96455,15.50916,15.17152,0.06769841499999998
2460,17.21946,16.058,15.51383,15.216779999999998,14.9721,0.0359881
2461,18.97353,17.91084,17.58502,17.3874,17.26318,0.07836959
2462,21.24683,19.23734,17.75607,17.252660000000002,16.9115,0.23513289999999998
2463,19.22195,17.60816,16.71921,16.28266,15.973529999999998,0.09263224
2464,19.05679,18.00777,17.59529,17.29448,17.143629999999998,0.06520485999999999
2465,20.49568,18.73586,17.6794,17.26064,16.94054,0.14307572666666665
2466,19.052,17.317079999999994,16.52099,16.12473,15.81092,0.07503125
2467,19.40406,18.27656,17.62124,17.26732,17.087410000000002,0.12733292000000002
2468,19.36659,18.20136,17.80958,17.566979999999994,17.4177,0.08369721
2469,18.92159,17.2407,16.39926,16.002,15.68411,0.081901775
2470,21.544220000000006,19.59236,18.73002,18.11959,17.89517,0.19929999
2471,20.74072,18.84281,17.796,17.285610000000002,16.90535,0.1538529
2472,18.92591,17.48428,16.64203,16.240779999999994,15.9815,0.10726669999999998
2473,19.41277,18.06459,17.18756,16.74115,16.432000000000002,0.13381067000000002
2474,21.1507,19.078,17.782870000000006,17.29164,16.91287,0.1979102
2475,19.83217,17.79383,16.68336,16.210729999999998,15.81926,0.13799891999999997
2476,19.34356,17.29952,16.14968,15.67607,15.23157,0.09646309
2477,19.96272,18.35661,17.87895,17.59515,17.46431,0.09853927
2478,20.13438,18.67913,17.804170000000006,17.35241,17.116889999999998,0.14141934166666667
2479,19.27018,18.07656,17.64235,17.31873,17.0841,0.08725052
2480,20.738570000000006,18.7909,17.605420000000006,17.12864,16.802970000000002,0.16074729999999998
2481,20.517570000000006,18.51746,17.54433,17.09882,16.685489999999998,0.11445230000000002
2482,19.95177,18.49704,17.76781,17.36135,17.04245,0.12874357
2483,20.44576,18.49221,17.308870000000002,16.716260000000002,16.247339999999998,0.1669656
2484,20.69687,18.93988,17.88663,17.39493,16.98174,0.15134018000000002
2485,20.21593,18.58319,17.76772,17.32337,16.99916,0.11151642000000002
2486,18.41368,17.44228,19.1286,16.27327,16.32439,0.05810151300000001
2487,20.05824,18.61106,17.95097,17.53387,17.24481,0.13462402
2488,20.06801,18.44345,17.3714,16.83154,16.38372,0.1481099
2489,21.11022,19.22176,17.74835,17.17977,16.8262,0.22557129999999997
2490,20.33346,18.69058,17.91682,17.44877,17.14547,0.10636291999999999
2491,19.60329,17.61563,16.5177,16.01861,15.60197,0.1347976
2492,19.20144,17.48123,16.58509,16.19275,15.863270000000002,0.08547888
2493,19.5884,17.782220000000006,16.83929,16.354960000000002,16.04162,0.09309376
2494,19.77099,18.22183,17.39163,16.98488,16.69306,0.09967601000000001
2495,20.5106,18.52917,17.57396,17.15568,16.820629999999998,0.1170622
2496,20.24179,18.30179,17.14862,16.71237,16.347929999999998,0.14037565
2497,19.4008,18.01442,17.329060000000002,16.93781,16.72174,0.10055312000000001
2498,20.57092,18.73395,17.545270000000002,17.08633,16.68154,0.18652315000000003
2499,19.56374,18.05618,17.36374,16.99684,16.77126,0.08713043000000001
2500,19.11763,17.71387,17.071260000000002,16.71291,16.39989,0.07892744
2501,21.47399,19.445120000000006,17.739060000000006,17.1325,16.658070000000002,0.24818490000000004
2502,19.20834,18.25179,17.8527,17.54103,17.391070000000006,0.09461677000000002
2503,18.25423,17.38314,17.17289,16.925060000000002,16.88502,0.042521144999999996
2504,19.387320000000006,17.50994,16.65401,16.251739999999998,15.90866,0.07921418499999999
2505,19.92622,17.97048,16.956970000000002,16.54491,16.19209,0.12559784
2506,20.66406,18.84423,17.374589999999998,16.78337,16.40571,0.18800228
2507,20.47253,18.84791,17.363429999999994,16.80002,16.443920000000002,0.18902053
2508,20.74,18.74866,17.69089,17.16852,16.74353,0.14155774
2509,20.37581,18.7668,17.52003,16.98268,16.559839999999998,0.17656153
2510,19.87491,18.05115,17.16015,16.72715,16.40192,0.11071475
2511,20.02591,18.22773,17.36993,16.971610000000002,16.59613,0.09067588999999998
2512,20.38926,18.61233,17.683429999999994,17.303829999999998,16.98875,0.11124370000000001
2513,19.9198,18.35962,17.51843,17.07103,16.7529,0.142394355
2514,19.65192,17.86541,16.72383,16.197110000000002,15.81521,0.13410749
2515,18.77964,17.42079,16.78193,16.44502,16.244629999999994,0.07474931000000001
2516,16.50365,15.04961,14.37863,14.01463,13.802970000000002,0.024216675
2517,18.118,16.23566,15.38587,14.97379,14.6335,0.06276573
2518,18.09347,16.646379999999994,16.2786,16.01951,15.91285,0.049993289999999996
2519,19.42922,17.40608,16.359460000000002,15.90547,15.53674,0.11056142000000002
2520,18.0727,16.74584,16.22043,16.0102,15.91334,0.05297714
2521,19.5605,17.98548,17.166829999999994,16.73794,16.44259,0.08543478
2522,19.5758,18.20717,17.45741,17.05112,16.70085,0.10974831500000001
2523,19.18457,18.1578,17.75779,17.49462,17.35596,0.08092645
2524,19.57777,17.64736,16.642979999999998,16.17669,15.77897,0.12233513
2525,20.36023,18.64928,17.78559,17.29044,16.98713,0.10410989000000001
2526,18.79922,17.53968,16.997729999999994,16.69445,16.565620000000006,0.068674025
2527,19.62915,18.27491,17.57183,17.21396,16.96807,0.11170654
2528,20.2621,18.31135,17.352529999999998,16.935029999999998,16.5981,0.11892254999999999
2529,18.93657,17.77444,17.30377,17.04812,16.81853,0.07558711
2530,19.76376,18.2368,17.45058,17.01663,16.812920000000002,0.124902065
2531,19.54502,18.31407,17.7968,17.48536,17.29293,0.098499705
2532,19.90876,17.844920000000005,16.94226,16.51667,16.19065,0.09683412999999999
2533,18.43778,17.18195,16.72015,16.44724,16.20733,0.05457187500000001
2534,19.45844,17.97879,17.13424,16.652929999999998,16.284029999999998,0.10010448999999999
2535,20.22434,18.55899,17.71094,17.34306,17.02789,0.12019917000000002
2536,20.0306,18.40081,17.56588,17.126839999999998,16.75031,0.08480109499999999
2537,18.6646,17.19997,16.48347,16.07859,15.79147,0.07653558499999999
2538,19.20674,17.88571,17.43436,17.15767,17.10452,0.06607569999999999
2539,20.97508,19.047,17.7816,17.281370000000006,16.86949,0.1940131
2540,20.28363,18.41281,17.4313,17.007,16.692220000000002,0.13185784
2541,18.36828,16.99073,16.30312,15.92283,15.66318,0.070927063
2542,19.73649,17.95879,17.02017,16.56692,16.18917,0.11353306999999999
2543,19.14302,16.993879999999994,15.96904,15.55009,15.18516,0.09069542500000001
2544,20.31083,18.22048,17.01472,16.530279999999998,16.22125,0.1562112
2545,19.37964,17.486539999999998,16.48109,15.8941,15.39635,0.11687349999999999
2546,17.59441,15.965470000000002,15.311370000000002,14.98409,14.58245,0.046509095
2547,20.59642,18.78557,17.62858,17.17669,16.85835,0.1616801
2548,20.11948,18.43105,17.52121,17.112270000000002,16.78718,0.12113071
2549,21.81149,19.52583,17.74829,17.09609,16.73222,0.2657814
2550,18.94749,17.8455,17.34234,17.06587,16.8372,0.069675621
2551,20.32614,18.3193,17.2521,16.83286,16.45482,0.1288052
2552,17.329420000000002,15.33019,14.431029999999998,14.346470000000002,13.67784,0.043607435
2553,18.88456,17.67689,17.10235,16.76032,16.53592,0.08498976
2554,19.31439,18.05478,17.47929,17.19803,16.94044,0.08049438
2555,19.86445,18.41572,17.553539999999998,17.190179999999998,16.86719,0.118916295
2556,20.0034,17.86444,16.8827,16.47439,16.10349,0.11088526000000001
2557,19.29734,17.86729,17.072429999999994,16.66227,16.50587,0.08301661
2558,20.41653,18.48344,17.16489,16.65685,16.26295,0.16423439999999997
2559,20.9075,18.80066,17.57849,17.091179999999998,16.714920000000006,0.16875270000000003
2560,20.5746,18.58403,17.55858,17.113789999999998,16.77884,0.11333951
2561,16.73313,14.90407,14.04991,13.63144,13.28447,0.022694425
2562,16.931820000000002,15.59774,14.92392,14.55238,14.223529999999998,0.026701949000000003
2563,17.1801,16.01745,15.540779999999998,15.264970000000002,15.07336,0.037117790000000005
2564,20.99606,18.77894,17.27852,16.72544,16.35805,0.20646109999999998
2565,20.13532,18.24008,17.27086,16.82341,16.46258,0.12378638999999998
2566,19.04555,17.57475,16.7348,16.26665,15.9162,0.092231
2567,18.9837,17.59593,16.97267,16.53735,16.27347,0.089345465
2568,20.10587,18.40591,17.45263,17.011779999999998,16.6311,0.13884323333333334
2569,19.40382,18.14574,17.4894,17.16862,16.91086,0.08608628
2570,21.17151,19.1858,17.7184,17.164620000000006,16.761110000000002,0.23162329999999995
2571,19.11058,17.3404,16.409679999999998,15.995829999999998,15.64774,0.07891830999999999
2572,19.43547,17.64162,16.800060000000002,16.4332,16.12624,0.0953078
2573,20.56394,18.69712,17.69731,17.28013,16.92869,0.14043339999999999
2574,21.19817,18.8673,17.5273,17.05157,16.6361,0.220582
2575,19.72803,17.73868,16.8162,16.39469,16.045189999999998,0.08965461
2576,20.40864,18.35762,17.32776,16.88291,16.53712,0.13533414
2577,19.14206,17.22111,16.344929999999998,15.93153,15.59419,0.07427945500000001
2578,20.3943,18.16827,17.21453,16.67002,16.30193,0.13139143999999997
2579,19.57669,17.91861,17.077920000000002,16.6801,16.3944,0.08471311000000001
2580,18.68343,17.03937,16.35916,15.941,15.63423,0.06918783
2581,20.89406,18.89709,17.71676,17.21946,16.823179999999994,0.16355599999999998
2582,20.9317,18.80479,17.72755,17.229860000000002,16.853620000000006,0.1528272
2583,18.97461,17.29535,16.46932,16.029629999999994,15.68961,0.075900925
2584,21.39844,19.32212,17.85845,17.404239999999998,16.95864,0.2552767
2585,18.90988,17.28031,16.73364,16.46431,16.34812,0.048135736
2586,17.82705,16.61749,16.14189,15.80466,15.61815,0.043207925
2587,20.52469,18.83322,17.78668,17.268539999999998,16.91573,0.13517591999999998
2588,18.70385,17.72908,17.349520000000002,17.00459,16.91335,0.06523891000000001
2589,19.70217,17.51706,16.48131,16.01771,15.641520000000002,0.11246587999999999
2590,21.34689,18.89811,17.4266,16.906489999999998,16.486539999999998,0.23822146666666666
2591,19.31271,17.78848,16.90494,16.465120000000002,16.12707,0.10579229000000001
2592,19.9088,18.15257,17.16412,16.71097,16.36425,0.1219897
2593,18.87133,16.794529999999998,15.85429,15.40107,15.03898,0.06299848
2594,19.34102,17.527520000000006,16.7343,16.49359,16.039,0.07491504
2595,20.85004,18.66326,17.67699,17.25396,16.8961,0.11751207
2596,19.24018,17.75459,16.85049,16.40922,16.05004,0.09804012999999999
2597,20.29094,18.23295,17.11044,16.581129999999998,16.13574,0.14869174999999996
2598,19.81559,18.09269,17.360770000000002,17.00551,16.74396,0.06925437
2599,20.65772,18.33858,17.05034,16.54364,16.21698,0.17128338999999998
2600,18.73387,17.38939,16.59965,16.20066,15.918,0.08068352
2601,20.01573,18.07429,16.831039999999998,16.34004,15.96599,0.15335439
2602,20.15443,18.34682,17.3587,16.90653,16.58972,0.14546977
2603,20.8917,18.9837,17.81523,17.31083,16.9192,0.1762145
2604,20.52699,18.68305,17.62099,17.18985,16.87561,0.14865986666666667
2605,19.42749,18.14406,17.49304,17.04192,16.84345,0.106003235
2606,20.06983,18.39963,17.49157,16.96285,16.58466,0.15530613333333335
2607,20.4639,18.64336,17.59546,17.186729999999994,16.866670000000006,0.13331456
2608,19.5393,18.42358,17.74297,17.37741,17.20737,0.11130338
2609,19.04224,17.925179999999994,17.527,17.25205,17.160220000000002,0.06533939
2610,18.91892,17.5113,16.93495,16.61257,16.39248,0.08771089499999998
2611,19.63814,17.784570000000006,16.86771,16.45889,16.14801,0.10130197
2612,20.07825,17.95214,16.80331,16.33006,15.942479999999998,0.14769562
2613,20.45922,18.5974,17.6011,17.16846,16.80047,0.11833002
2614,20.77848,18.65225,17.40234,16.87404,16.48907,0.16863875
2615,26.50945,18.55643,17.54259,17.08146,16.697210000000002,0.13610589000000003
2616,19.83658,18.40401,17.77835,17.44368,17.2014,0.083771
2617,19.01362,17.15655,16.2612,15.854920000000002,15.512670000000002,0.07638742
2618,19.817,18.55199,17.85279,17.407239999999998,17.09548,0.13408087
2619,18.73536,17.5629,16.997770000000006,16.68596,16.51485,0.08349914
2620,17.35885,15.47129,14.60977,14.197779999999998,13.84564,0.043580005
2621,21.90886,19.47802,18.50449,18.04417,17.60034,0.2082152
2622,18.96706,17.37673,16.543329999999994,16.115070000000006,15.77856,0.07834014
2623,24.1343,18.01592,16.94238,16.43637,16.09078,0.1650918
2624,20.52598,18.55617,17.51024,17.03516,16.668979999999998,0.14475729333333334
2625,21.01612,19.24869,18.02188,17.47632,17.06421,0.18396238999999998
2626,19.33106,17.486179999999994,16.52489,16.070420000000002,15.7099,0.08656275499999999
2627,20.13356,17.90396,16.72193,16.15571,15.69531,0.15647260000000002
2628,20.59816,18.76696,17.668570000000006,17.1861,16.781879999999994,0.17263740000000002
2629,24.37435,18.49804,17.39095,16.93585,16.58195,0.168546
2630,20.54416,18.57558,17.27538,16.74674,16.36615,0.1580069
2631,18.12065,16.437179999999998,15.62517,15.1777,14.833,0.055877245
2632,18.35175,16.934070000000002,16.221870000000006,15.8092,15.5331,0.07455471
2633,18.75439,17.0391,16.155920000000002,15.69817,15.34296,0.06002918666666668
2634,18.59225,17.18076,16.47939,16.12555,15.83102,0.061937405
2635,18.21065,16.86489,16.181720000000002,15.8029,15.529929999999998,0.06841711
2636,17.871879999999994,16.59478,16.066760000000002,15.77196,15.55499,0.043340565000000005
2637,19.43113,17.71829,16.85386,16.395310000000002,16.03669,0.0954401
2638,19.12728,18.12593,17.6534,17.29172,17.17203,0.07425646
2639,20.81163,18.85814,17.75023,17.2011,16.75734,0.17500049999999995
2640,15.31327,13.43552,12.52524,12.05793,11.65236,0.016793558000000004
2641,23.4092,18.24762,17.36823,16.88622,16.53661,0.14015598999999998
2642,19.64011,18.11746,17.36443,16.991310000000002,16.68573,0.09307104999999999
2643,20.27252,18.47115,17.50858,17.09854,16.79245,0.11248240999999999
2644,16.852120000000006,15.53151,14.800870000000002,14.35852,14.06397,0.028183214
2645,18.78071,17.481170000000002,16.78165,16.43277,16.15875,0.08594669
2646,19.313,18.13309,17.63296,17.28067,17.11674,0.08942665000000001
2647,20.11812,18.45038,17.5116,17.08174,16.7536,0.13134858
2648,20.04075,18.38945,17.48643,16.94531,16.57945,0.15088193333333333
2649,20.15076,18.4739,17.55021,17.07359,16.74408,0.11765999999999999
2650,19.90895,18.18164,17.05404,16.61573,16.21219,0.15150586666666668
2651,19.29662,18.1391,17.72389,17.44154,17.36158,0.078732855
2652,20.75769,18.77397,17.50078,16.927410000000002,16.590729999999994,0.17700758
2653,19.7543,17.5339,16.31991,15.84667,15.486770000000002,0.10479562
2654,20.11067,18.28184,17.129279999999998,16.63319,16.27411,0.13809232999999999
2655,20.70414,18.59154,17.203110000000002,16.693170000000002,16.35225,0.16214305
2656,18.65876,17.410989999999998,16.9229,16.6045,16.47541,0.05377407999999999
2657,19.3773,17.96333,17.08111,16.6564,16.43291,0.09527969000000001
2658,18.86144,17.701179999999994,17.25865,16.91228,16.76267,0.08110748
2659,19.174570000000006,18.12181,17.74352,17.41248,17.33447,0.0728357
2660,17.355220000000006,15.71313,14.996379999999998,14.60859,14.379270000000002,0.03844232
2661,18.542720000000006,17.445339999999998,16.94315,16.58794,16.48072,0.036435669999999996
2662,18.73793,16.87585,15.93084,15.45964,15.07944,0.079144105
2663,20.23928,18.35433,17.29097,16.8218,16.40302,0.15327375000000001
2664,21.09266,18.69149,17.35825,16.80048,16.391460000000002,0.19804059999999998
2665,19.72162,18.32179,17.87943,17.624470000000006,17.30527,0.08856803999999999
2666,21.51881,19.08805,17.73825,17.16613,16.76361,0.2150747
2667,21.05654,19.66434,17.94833,17.3516,16.93638,0.21402190000000001
2668,20.16155,18.37011,17.66824,17.15755,16.9014,0.08554325666666666
2669,19.9002,18.42533,17.711489999999994,17.303,16.98248,0.08208188999999999
2670,19.42658,18.32964,17.695510000000006,17.33473,17.15397,0.10651543
2671,21.05766,19.04417,17.81888,17.27512,16.885920000000002,0.199146
2672,19.7928,18.60467,17.23384,17.168110000000002,16.48003,0.16356788000000003
2673,19.71232,17.73689,16.8322,16.43443,16.1026,0.10032092
2674,18.58053,17.222279999999998,16.7265,16.40544,16.24975,0.06720219499999999
2675,19.00813,17.01861,15.87959,15.38267,14.97366,0.08373918
2676,20.81043,18.91599,17.8842,17.51761,17.09359,0.14014489000000002
2677,18.86672,16.950129999999998,15.978370000000002,15.47183,15.22575,0.06746070000000001
2678,19.3696,17.80898,16.875320000000002,16.3455,15.94929,0.1121191
2679,19.96829,18.362,17.50631,17.07114,16.76913,0.14206056
2680,20.53663,18.90538,17.8305,17.37209,17.00604,0.14755475999999998
2681,19.74207,18.30756,17.43789,17.01804,16.69521,0.13417412
2682,19.24935,17.40296,16.41605,15.992820000000002,15.61971,0.09529208
2683,21.12951,18.67434,17.57537,16.96165,16.45249,0.17436500000000002
2684,19.73305,18.38966,17.71004,17.29319,17.00475,0.09887581999999999
2685,19.54887,18.07755,17.2574,16.80951,16.505489999999998,0.14380272
2686,20.90884,18.92045,17.7387,17.2779,16.90292,0.1646801
2687,20.55447,18.57917,17.47191,16.97034,16.51081,0.1502972333333333
2688,17.464920000000006,16.192729999999994,15.70643,15.40577,15.17107,0.037477144000000004
2689,19.88173,18.34881,17.60701,17.21187,16.92095,0.13770244000000004
2690,19.86315,18.55606,17.58395,17.08469,16.747120000000002,0.15726699
2691,20.31127,18.24249,17.19098,16.749589999999998,16.367929999999998,0.13219327
2692,20.21967,18.18257,17.05419,16.59734,16.19714,0.15561950000000002
2693,19.07649,17.74169,17.19911,16.87644,16.710420000000006,0.06354878
2694,18.62409,16.82098,15.88145,15.40483,15.040070000000002,0.07211798999999999
2695,20.54138,18.52694,17.322960000000002,16.81936,16.448179999999994,0.16992710000000003
2696,19.52187,18.45376,18.11963,17.92774,17.7164,0.09506672
2697,18.93597,17.492520000000006,16.7039,16.289460000000002,15.95907,0.08705879000000001
2698,20.1598,18.0076,16.96474,16.48866,16.12529,0.1480765
2699,21.15258,19.16904,17.96402,17.408910000000002,16.92877,0.19700580000000004
2700,20.24435,18.29278,17.36115,16.93349,16.58555,0.10752210999999998
2701,19.42916,18.10099,17.28956,16.82454,16.51349,0.12815928000000001
2702,19.56329,17.36544,16.286839999999998,15.67902,15.290920000000002,0.12012246
2703,18.93336,17.01773,16.17185,15.78157,15.4474,0.06348486666666667
2704,18.62749,16.811529999999998,15.86575,15.421,15.0559,0.07159913
2705,18.92356,17.657529999999994,17.0333,16.5938,16.37023,0.10758562
2706,20.69829,18.64951,17.51807,17.03536,16.72888,0.15707849000000002
2707,19.27364,18.40066,17.7827,17.39641,17.32527,0.10024481999999998
2708,19.15336,16.98016,15.84963,15.35086,14.98468,0.09067913000000001
2709,19.7586,18.03251,16.972920000000002,16.49921,16.16491,0.13405987
2710,18.96889,17.69161,17.04609,16.61684,16.40439,0.0801039
2711,18.84758,17.69106,17.37451,17.09137,16.98548,0.06441675999999999
2712,20.63577,18.78828,17.66228,17.25779,16.89294,0.1605939
2713,19.62346,18.38064,17.67954,17.33051,17.0839,0.11433386000000001
2714,18.87201,17.17778,16.45709,16.108060000000002,15.86409,0.05957027499999999
2715,20.59543,18.61966,17.55759,17.11439,16.74631,0.12557834
2716,18.53632,17.348770000000002,16.90675,16.58715,16.38096,0.04189696
2717,19.22375,18.22343,17.74549,17.41391,17.30711,0.081003725
2718,19.11148,17.72879,16.90257,16.5098,16.207420000000006,0.10350102000000001
2719,19.01054,17.4262,16.6572,16.277060000000002,15.9599,0.06739579999999999
2720,19.68389,17.76153,16.76898,16.350270000000002,15.97775,0.10236817000000001
2721,19.04811,17.28814,16.54117,16.153489999999998,15.96709,0.07178546
2722,19.60991,17.62602,16.50389,16.01572,15.6477,0.12412375999999999
2723,20.88217,18.69765,17.56235,17.1119,16.74026,0.17089115
2724,18.7065,17.03183,16.23503,15.83826,15.57252,0.06757522666666667
2725,20.22659,18.30864,17.13551,16.655720000000002,16.3017,0.15135400000000002
2726,19.933770000000006,18.70632,17.72492,17.27192,16.94577,0.16620375999999998
2727,20.16708,18.34526,17.38353,16.94119,16.64317,0.1369206
2728,20.73251,18.5836,17.533920000000002,17.08604,16.72409,0.13476468000000003
2729,19.84708,17.94867,16.86081,16.39627,16.006610000000002,0.12850144999999996
2730,20.67004,18.79335,17.71366,17.24622,16.90559,0.13317603
2731,18.17285,17.04947,16.641560000000002,16.41829,16.41776,0.029277668
2732,19.89638,17.88524,16.81664,16.36453,15.96384,0.11803850999999996
2733,19.36788,17.56869,16.680629999999994,16.27962,15.98613,0.07865549
2734,20.84112,19.02235,17.817429999999995,17.32254,16.9892,0.1692081
2735,18.57463,16.68492,15.82773,15.44966,15.13481,0.05201961000000001
2736,19.94514,17.92259,16.90963,16.48285,16.10294,0.12494150000000001
2737,19.0721,17.82649,17.41134,17.132189999999998,16.99248,0.057233610000000004
2738,18.7051,17.33144,16.738410000000002,16.40342,16.18309,0.07707456
2739,21.67341,19.15553,17.746660000000006,17.18839,16.80947,0.23578520000000003
2740,16.96389,15.37773,14.64012,14.24619,13.94573,0.03393703
2741,20.39124,18.68557,17.6533,17.09887,16.82443,0.17639711
2742,18.2605,17.20774,16.79591,16.60611,16.490560000000002,0.041950745
2743,19.87913,17.91818,16.93596,16.5365,16.192629999999998,0.11517712
2744,21.40253,19.40461,17.75074,17.14177,16.780160000000002,0.25070250000000005
2745,19.98768,18.01081,16.89685,16.38945,15.95874,0.13499327
2746,21.0976,18.87212,17.628770000000006,17.12635,16.79405,0.1886002
2747,20.19386,18.43536,17.51774,17.11101,16.772679999999998,0.11823058
2748,20.33889,18.51167,17.27925,16.78327,16.415,0.17116958
2749,20.69144,18.817970000000006,17.79368,17.35905,17.01395,0.13790051
2750,19.60934,17.717,16.72459,16.302570000000006,15.94439,0.10630594999999998
2751,19.66738,18.28337,17.69874,17.3638,17.044,0.11069298000000001
2752,20.25719,18.36412,17.25467,16.84994,16.51793,0.1545315
2753,20.49601,18.6995,17.67724,17.198529999999998,16.79279,0.16615606666666669
2754,19.67587,18.19735,17.19419,16.65384,16.2874,0.13223609666666666
2755,21.29226,19.14121,17.80702,17.29121,16.92451,0.21867859999999997
2756,21.468870000000006,19.08126,17.89625,17.72851,16.9986,0.2113949
2757,18.31175,16.442,15.5634,15.11939,14.76256,0.05943997166666666
2758,19.80169,18.23786,17.44773,17.04966,16.82054,0.09678753999999999
2759,20.24013,18.18154,17.12539,16.682579999999998,16.30929,0.12546444
2760,20.62123,18.89157,17.684,17.13944,16.73106,0.18368679999999998
2761,20.03585,18.7017,17.71021,17.1614,16.84261,0.18003945
2762,20.61418,18.3796,17.1838,16.67106,16.24992,0.1628304
2763,16.88074,14.92446,14.043829999999998,13.613270000000002,13.25426,0.027438974999999997
2764,20.57193,18.52746,17.48902,17.053320000000006,16.64752,0.12667000666666667
2765,20.52002,18.72848,17.64501,17.187279999999998,16.827,0.16116676666666668
2766,19.44916,18.28207,17.554170000000006,17.13194,16.84786,0.13299191000000002
2767,20.2804,18.69216,17.52339,17.034860000000002,16.70285,0.19825695
2768,16.87124,15.61405,14.98272,14.56879,14.32743,0.027529919000000003
2769,20.26955,18.23143,17.14001,16.65622,16.28721,0.13810733000000003
2770,19.63469,17.74235,16.77242,16.2628,15.79786,0.1089011
